author_id,location_id,business_type,clapi_submission_id,state,publish_after,content_type,media_id,text,type,author_name
194821,54411,professional_services,cb4d3ab3-0a76-4d47-af5d-01b05e4fbe33,PUBLISHED,2021-02-17T19:46:00Z,PRODUCT_OR_SERVICE,8d502f3e-f1a4-427e-8882-368b7891abba,"Finding the perfect home for your family isn't always easy, but it is always worth it. Give us a call at (888) 311-9538 to get started on finding your happily ever after. #homebuying",INSTAGRAM_POST,Omar Guzman
194821,54411,professional_services,88604dd3-6711-495f-932b-6cd2a52491d4,PUBLISHED,2021-02-19T19:44:00Z,PRODUCT_OR_SERVICE,d9054258-6d17-48d4-8333-22f7afed03fd,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (888) 311-9538.",INSTAGRAM_POST,Omar Guzman
194821,54411,professional_services,6fbfb6cb-bb70-45b1-9941-c41353f8f23c,PUBLISHED,2021-02-25T19:11:00Z,PRODUCT_OR_SERVICE,e8b1773a-dbe4-4d47-b206-99c2cbbef06b,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing. #homeselling",INSTAGRAM_POST,Omar Guzman
194821,79826,professional_services,18254c8a-d7e1-4dae-b14c-589170a19610,PUBLISHED,2021-02-26T17:46:00Z,PRODUCT_OR_SERVICE,e4ebc1bb-a88e-44b8-bb8f-e8808c228693,"Making a list of essentials is a great way to help narrow down your home choices. For instance, if you love to cook or entertain guests, extra counter space in the kitchen is a necessity! What’s one feature you want in your next home? Let us know in the comments! 🏡",INSTAGRAM_POST,Omar Guzman
194821,79826,professional_services,e7c3d517-6c64-48ab-aa7c-4f0438f5e14e,PUBLISHED,2021-02-23T20:01:00Z,EDUCATIONAL,0b316ab5-4e88-4b11-996e-225302b0e1a6,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing.",INSTAGRAM_POST,Omar Guzman
194821,79826,professional_services,45a9a72e-4712-4328-bd6f-4df41d825e84,PUBLISHED,2021-02-18T19:06:00Z,PRODUCT_OR_SERVICE,e919e543-6df4-4217-ab28-19beda042c39,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (775) 298-5066.",INSTAGRAM_POST,Omar Guzman
194821,79096,professional_services,b9717226-a25d-4bba-b6a9-35b0bd2d0fdf,PUBLISHED,2021-02-18T19:06:00Z,PRODUCT_OR_SERVICE,75ced00d-1350-4218-ade3-b7251bf7f78a,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give me a call at (256) 468-1527.",INSTAGRAM_POST,Omar Guzman
194821,79096,professional_services,a2b8623e-506e-4a43-b519-7cb3a60d6db0,PUBLISHED,2021-02-16T19:06:00Z,PRODUCT_OR_SERVICE,9d135974-7e34-4b30-a155-cb31055fca64,"Finding the perfect home for your family isn't always easy, but it is always worth it. Give me a call at (256) 468-1527 to get started on finding your happily ever after.",INSTAGRAM_POST,Omar Guzman
194821,70793,professional_services,45f14215-0d11-4441-86ad-b832577c0ae9,PUBLISHED,2021-02-21T19:13:00Z,PRODUCT_OR_SERVICE,e3d8e2d9-fe78-44d5-99b0-d874d63cb18c,"With spring just around the corner, it's a great time to think about the projects you want completed before the start of summer. If that involves any of your home's appliances, give us a call and we'll answer any questions you have.",INSTAGRAM_POST,Omar Guzman
194821,70793,professional_services,d83103c8-fdfa-4625-904c-371cf1ad202c,PUBLISHED,2021-02-16T20:44:00Z,PRODUCT_OR_SERVICE,d23e3ebd-5431-4657-8c75-410e5f4fe93d,"We may not be surgeons, but we definitely have the same mentality: Steady hands and careful eyes get the job done right. So whenever you need appliance repairs you can count on, just give us a call at (281) 290-6880.",INSTAGRAM_POST,Omar Guzman
194821,70711,professional_services,771dbd9f-0145-4d64-8e74-fcf625f5b756,PUBLISHED,2021-02-18T16:55:00Z,PRODUCT_OR_SERVICE,68f51d01-7d21-41ec-a252-ba299ed932b8,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (614) 252-2188.",INSTAGRAM_POST,Omar Guzman
194821,67203,professional_services,c367c316-ae8b-46d0-a092-a0faedbe69f8,PUBLISHED,2021-02-18T19:14:00Z,PRODUCT_OR_SERVICE,6e802659-4ca0-4ccf-8dab-fe7b53a321bf,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give me a call at (940) 230-5569. #DentonRealEstate #LantanaTX #LantanaRealEstate #ChrisMaysRealtor #JustListed #GorgeousHome #LuxuryLiving #LuxuryHome #LuxuryRealEstate #TexasProperty #TexasLand #TexasProud #TexasRealEstate #UnderContract #HomeSweetHome #NobleOakPropertyGroup #DreamHome #RealEstateGoals #JustSold #GoingGoingGone #HomeIsWhereTheHeartIs #RealEstateInvestment #RealtorGoals",INSTAGRAM_POST,Omar Guzman
194821,67308,professional_services,ef9f8af0-5030-4549-912f-d31751f0df63,PUBLISHED,2021-02-18T20:19:00Z,PRODUCT_OR_SERVICE,06204dc4-ba0b-4078-9fe9-9f7fcc55bdbc,"Whether you're looking for a starter home or a long-term family home, I'll work hard to find the perfect fit. ✔️",INSTAGRAM_POST,Omar Guzman
194821,80218,professional_services,bf90e48f-1733-45ab-906e-9788f8afbb17,PUBLISHED,2021-02-19T17:07:00Z,PRODUCT_OR_SERVICE,f29967fb-7638-43fa-afa0-e3c25baa55a2,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give Ana Maria a call at (305) 815-1948.",INSTAGRAM_POST,Omar Guzman
194821,80218,professional_services,7abf0f31-b867-4d16-8a65-b60a3cd9b84d,PUBLISHED,2021-02-25T16:48:00Z,EDUCATIONAL,9b84e1ba-7681-44c1-82ec-943f548ac88c,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing. #remaxadvance",INSTAGRAM_POST,Omar Guzman
194821,80218,professional_services,e51545b7-74bf-4864-bc44-c13dcb668f8f,PUBLISHED,2021-02-23T17:19:00Z,PRODUCT_OR_SERVICE,834da501-c8a6-4c51-ab65-c64b0065c4c0,"Making a list of essentials is a great way to help narrow down your home choices. For instance, if you love to cook or entertain guests, extra counter space in the kitchen is a necessity! What’s one feature you want in your next home? Let Ana Maria know in the comments below! 🏡",INSTAGRAM_POST,Omar Guzman
194821,58575,professional_services,4b92c5b0-6632-4100-8a05-d2fea45f9e57,PUBLISHED,2021-02-19T17:57:00Z,PRODUCT_OR_SERVICE,5e0845ec-3414-47ee-be0e-9a357b057460,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (856) 872-4100. #marltonrealestate",INSTAGRAM_POST,Omar Guzman
194821,67405,professional_services,3a9dd6ff-6989-4cb3-b319-be463b355bfc,PUBLISHED,2021-02-22T19:10:00Z,PRODUCT_OR_SERVICE,6567d649-fc4e-41ea-98ab-84b8b8198cdb,"Making a list of essentials is a great way to help narrow down your home choices. For instance, if you love to cook or entertain guests, extra counter space in the kitchen is a necessity! What’s one feature you want in your next home? Let us know in the comments! 🏡",INSTAGRAM_POST,Omar Guzman
194821,67405,professional_services,71b90437-e1f9-4f11-9196-ad0358997137,PUBLISHED,2021-02-19T17:46:00Z,PRODUCT_OR_SERVICE,d28544ee-e847-4067-a7c7-3fbfefd4dd1e,"Finding the perfect home for your family isn't always easy, but it is always worth it. Give us a call at (630) 640-4026 to get started on finding your happily ever after.",INSTAGRAM_POST,Omar Guzman
194821,67405,professional_services,9d6886d5-dbd1-40af-bb7d-5023bdb9cfe4,PUBLISHED,2021-02-26T18:02:00Z,PRODUCT_OR_SERVICE,f982086f-c4ee-438b-aab8-8a75e9306f2e,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing. #buyingandselling",INSTAGRAM_POST,Omar Guzman
194821,67405,professional_services,290631b3-86c9-419b-806e-a730024e03dc,PUBLISHED,2021-02-16T19:09:00Z,PRODUCT_OR_SERVICE,e63beac2-a97e-4ebb-8ed0-50c008f0e4fd,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (630) 640-4026.",INSTAGRAM_POST,Omar Guzman
194821,72665,professional_services,447834f9-91c2-441d-8097-275a8a33cc3d,PUBLISHED,2021-02-19T18:12:00Z,PRODUCT_OR_SERVICE,0612504e-4734-433a-895c-97717eeaebe3,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (206) 552-0238.",INSTAGRAM_POST,Omar Guzman
194821,72665,professional_services,53b4ac30-27fe-4ae6-80d1-1f66bece86fe,PUBLISHED,2021-02-23T20:42:00Z,EDUCATIONAL,216f6f52-7f9b-463b-b6bf-df17690c1bfc,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing.",INSTAGRAM_POST,Omar Guzman
194821,72665,professional_services,e954f87b-9e7c-468b-b649-9db38c4e2fc5,PUBLISHED,2021-02-26T19:24:00Z,PRODUCT_OR_SERVICE,7f7ba98b-3e75-4ae2-b1e0-62c51f997475,"Making a list of essentials is a great way to help narrow down your home choices. For instance, if you love to cook or entertain guests, extra counter space in the kitchen is a necessity! What’s one feature you want in your next home? Let us know in the comments! 🏡",INSTAGRAM_POST,Omar Guzman
194821,68481,professional_services,91b55099-ac82-483e-8dd5-ed16a13c99c1,PUBLISHED,2021-02-26T17:58:00Z,PRODUCT_OR_SERVICE,c7e675c8-e374-4348-98ff-13074d452b73,"Making a list of essentials is a great way to help narrow down your home choices. For instance, if you love to cook or entertain guests, extra counter space in the kitchen is a necessity! What’s one feature you want in your next home? Let us know in the comments! 🏡",INSTAGRAM_POST,Omar Guzman
194821,68481,professional_services,2ae6c845-f207-4179-bb21-25788799a698,PUBLISHED,2021-02-16T18:44:00Z,PRODUCT_OR_SERVICE,f4231918-3c39-42ca-9da6-8a9230351ec8,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give us a call at (703) 348-3911.",INSTAGRAM_POST,Omar Guzman
194821,68481,professional_services,a99eac9d-d43d-4875-849e-3bd7a1a6d1f7,PUBLISHED,2021-02-19T17:13:00Z,PRODUCT_OR_SERVICE,2866e45f-529f-4006-abf9-7884befbae29,"Finding the perfect home for your family isn't always easy, but it is always worth it. Give us a call at (703) 348-3911 to get started on finding your happily ever after.",INSTAGRAM_POST,Omar Guzman
194821,68481,professional_services,67ac7e4e-f222-4aff-ad83-bfa03d3b3cfa,PUBLISHED,2021-02-23T18:39:00Z,EDUCATIONAL,ad74040e-6c3f-4f71-a2a2-93861da3b538,"When showing your home, box up knick-knacks and other clutter to make your home feel roomier. This helps potential buyers picture their own belongings in the space and could help lead to a faster closing.",INSTAGRAM_POST,Omar Guzman
194821,78448,professional_services,97a651b4-a564-4a05-86c3-76ed6ebe2334,PUBLISHED,2021-02-18T19:19:00Z,PRODUCT_OR_SERVICE,f29a2e51-6d0f-47b8-845f-688b3cd1d807,"Finding a team you can count on for your next paving project can be tough. Unless of course, you're reading this caption right now. If that's the case, all you have to do is give us a call at (703) 594-2466.",INSTAGRAM_POST,Omar Guzman
194821,72081,professional_services,527bff64-aa44-452d-b072-3103663be38c,PUBLISHED,2021-02-16T19:10:00Z,PRODUCT_OR_SERVICE,47e93d6a-7d23-4f3a-96c0-c7a8fa2fd535,"Finding the perfect home for your family isn't always easy, but it is always worth it. Give me a call at (512) 415-9317 to get started on finding your happily ever after.",INSTAGRAM_POST,Omar Guzman
194821,72081,professional_services,55b264bb-343a-4de9-a264-3db5ae9c9dbd,PUBLISHED,2021-02-18T17:19:00Z,PRODUCT_OR_SERVICE,c0225911-2f8f-42dc-90aa-ba959d46166e,"Renters, start investing in yourself -- not your landlord! When you purchase a home, making monthly payments towards your mortgage helps you build a powerful, personal asset. Want to learn more? Give me a call at (512) 415-9317.",INSTAGRAM_POST,Omar Guzman
178489,62814,professional_services,a657f9ec-e576-4ef0-abe7-bcc9c85029e8,PUBLISHED,2021-02-27T17:14:00Z,PRODUCT_OR_SERVICE,a542f4c5-1cef-42d9-abde-ffb79b866c59,"Whether you’re wanting to downsize or find your new dream home, get yourself a comparative market analysis, so you can have an idea of where your home is currently valued at. To get started, give me a call at (706) 829-2500 or visit my website.",INSTAGRAM_POST,Sarah Chanvong
178489,62814,professional_services,4b27e9ff-dbfb-469d-a789-4fc882ed2e0f,PUBLISHED,2021-02-18T15:08:00Z,PRODUCT_OR_SERVICE,18a0c0e4-4cb4-4d2a-a2bf-ad43729fc258,"The first step to selling a home? Knowing what it’s worth! Take advantage of a comparative market analysis to find the current value of your home. To get started, give me a call at (706) 829-2500 or visit my website.",INSTAGRAM_POST,Sarah Chanvong
178489,79617,professional_services,37e7411b-0370-4428-b769-4c9dc293360c,PUBLISHED,2021-02-18T14:13:00Z,PRODUCT_OR_SERVICE,05ef5965-6f27-4eee-a34a-2c9525e0767d,"Now more than ever, families are connecting, bonding, and growing closer to each other. Don't forget to capture all of life’s moments, so you can cherish them in the years to come! To book your session, give me a call at (410) 604-1195.",INSTAGRAM_POST,Sarah Chanvong
178489,79617,professional_services,c1c884d5-c02d-4bc0-9456-907c7e558ae3,PUBLISHED,2021-02-16T15:12:00Z,PRODUCT_OR_SERVICE,846dad46-d663-4080-a947-031579d79e32,"I take pride in providing each client with a high-quality experience every step of the way, from consultation to framing and hanging your photos. Schedule your Zoom consultation today by giving me a call at (410) 604-1195.",INSTAGRAM_POST,Sarah Chanvong
178489,79975,professional_services,c500aa37-4bc8-4579-8713-1a3b84f16b3c,PUBLISHED,2021-02-23T17:29:00Z,EVENT_SPECIAL,ded868ef-ae64-4cb3-8466-70ff1d058fd6,"Sold for over listing price, this upgraded townhome-style condo in San Jose was not on the market long! With me by your side, you can count on me to go above and beyond. Start your real estate journey today by giving me a call at (510) 378-2827.",INSTAGRAM_POST,Sarah Chanvong
178489,79975,professional_services,ff489ad5-b333-4899-81ba-fd6e7743ac13,PUBLISHED,2021-02-18T17:11:00Z,EVENT_SPECIAL,9e343521-b397-418a-9e41-ce1ecbb498fe,"Sold for over listing price, this gorgeous end-unit townhome in the premier Evergreen Hills neighborhood was not on the market long! This is just one example of how I can help you achieve your real estate goals. Start your journey today by giving me a call at (510) 378-2827.",INSTAGRAM_POST,Sarah Chanvong
178489,79975,professional_services,00ac4bfa-38f5-4368-809c-6523fd1cf70c,PUBLISHED,2021-02-25T18:04:00Z,EVENT_SPECIAL,b9f65345-2b38-465b-825f-b07314cdf48e,"Sold: This Palo Alto home. Whether you’re looking to buy, sell, or relocate to the Bay Area, I’m here to help you achieve your real estate goals. Start your journey today by giving me a call at (510) 378-2827",INSTAGRAM_POST,Sarah Chanvong
178489,79975,professional_services,7277c228-5444-4793-bdfa-5e628efa3c8a,PUBLISHED,2021-02-16T14:14:00Z,EVENT_SPECIAL,09a0cb15-7d42-4930-abd8-bbde9a78b340,"Sold for over two-million dollars, this Palo Alto home was quickly taken off the market -- congrats to the buyers and sellers. As your broker, I’ll always go above and beyond to get you the best possible outcome. Start your journey today by giving me a call at (510) 378-2827.",INSTAGRAM_POST,Sarah Chanvong
178489,80004,professional_services,48733dcf-0133-4d6d-8750-c8cd9d6712c4,PUBLISHED,2021-02-16T19:14:00Z,EVENT_SPECIAL,09a02f9b-cf56-4bc9-af25-30d3c9cfb11d,"Sitting on over a quarter of an acre in a quiet neighborhood, this beautiful 3 bedroom and 2 ½ bath home is what dreams are made for. For more information on this listing, visit https://texarkmls.paragonrels.com/CollabLink/?id=d61fe46c-d583-4fc7-adb3-7ec123927f1f?sid=Gay5UK.",INSTAGRAM_POST,Sarah Chanvong
178489,80004,professional_services,7851aa7e-c079-454b-8b20-22f93f1eb9c3,PUBLISHED,2021-02-16T07:21:00Z,EVENT_SPECIAL,df87a027-db9c-4804-bd3b-f1d18ddce67f,"This beautiful home is in a quiet neighborhood right outside the city. Enjoy being away from all the noise while still being within 15 minutes of everything! For more information on this listing, visit https://texarkmls.paragonrels.com/CollabLink/?id=0c131e67-84a1-4b7d-b748-f2c22a996e83?sid=GayuPc#.",INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,81aeb275-ec82-4e43-9917-c12115a5ee85,PUBLISHED,2021-02-17T16:22:00Z,PRODUCT_OR_SERVICE,31338979-bd14-43b0-b3b8-b3e8e44b6b44,"Whether it’s a selfie, polaroid, or professional photo, I’ll capture the beauty and personality and create a piece you’ll cherish forever. Visit my website to get started on your custom portrait today. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits",INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,9502f1af-f96d-4808-afaf-7320d622e663,PUBLISHED,2021-03-01T17:09:00Z,PRODUCT_OR_SERVICE,85d86bfe-a478-46d6-8cfd-15fd85b892db,"Dancing is the hidden language of the soul. Like dance, my art style is to capture the hidden essence of your photo in a new way. Visit my website to get started on your custom portrait today. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits",INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,9de0f7da-762a-41f5-983a-7a0340d61bde,PUBLISHED,2021-02-24T16:44:00Z,PRODUCT_OR_SERVICE,a03bc759-b25a-448b-9679-c1378e5efe3b,Custom portraits can also be your favorite fun photo! Visit my website to get started on yours today. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits,INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,402f249c-ceea-43a1-b909-4e0359785660,PUBLISHED,2021-02-19T16:58:00Z,PRODUCT_OR_SERVICE,bd57f6f9-ab65-4521-b909-da758c981fc2,There’s just something about watercolor on paper that brings so much life to a custom portrait. Visit my website to see more examples of my work. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits,INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,17161754-6858-40a9-8a36-6e46ca19e3f0,PUBLISHED,2021-02-22T17:16:00Z,PRODUCT_OR_SERVICE,90ac3d1d-8cda-451d-b5a5-400070edd2a0,My art style will turn a photo into a special piece of artwork. Visit my website to get started on your custom portrait today. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits,INSTAGRAM_POST,Sarah Chanvong
178489,80171,professional_services,95aad877-ffbb-4690-bebc-56e088320779,PUBLISHED,2021-02-26T16:13:00Z,PRODUCT_OR_SERVICE,ca4c648b-a7e3-41e1-ba85-46f1dc8da17c,"Turn your favorite photo into art. I can create a custom watercolor portrait, ink portrait, or digital portrait. Visit my website to get started on yours today. #watercolor #watercolorpainting #watercolorartist #watercolorillustration #watercolorart #procreateportrait #graphiteportraits #inkportraits",INSTAGRAM_POST,Sarah Chanvong
159543,76065,professional_services,c24e9679-4c92-4c59-aa34-8679440a3568,PUBLISHED,2021-02-25T20:08:00Z,PARTICIPATION,b3effee2-66de-46dc-a37f-0a37a209aa96,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,76065,professional_services,6ba2e24f-e870-4b5a-b723-475b3215707c,PUBLISHED,2021-02-22T19:48:00Z,ABOUT,5164d96b-8e2c-49be-a7c4-da45ec683f73,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,63689,professional_services,da53c221-4a03-448f-969a-5df8c5c5751b,PUBLISHED,2021-02-16T16:07:00Z,PRODUCT_OR_SERVICE,3fec984f-0184-4348-8793-9a88db160f50,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give us a call to get started today: (863) 287-7013.",INSTAGRAM_POST,Cecil Sparkman
159543,63689,professional_services,eba33a21-45ad-4da3-a011-be3a49e165e4,PUBLISHED,2021-02-25T17:33:00Z,PARTICIPATION,1fba9726-bd5d-456c-8247-20d0944e3f2c,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,63689,professional_services,d90f427f-3282-4a76-abb2-2c88ce692bdb,PUBLISHED,2021-02-19T19:10:00Z,EDUCATIONAL,760fee7b-0cb3-43fc-8000-445f07f2172e,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,63689,professional_services,42068176-7793-4d26-ae77-7a8fc3dca9ae,PUBLISHED,2021-02-23T19:15:00Z,ABOUT,1f3117a7-eb36-4cea-b785-95f37b88aa6a,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,79798,professional_services,4ae72d49-a960-4222-9ab9-2c61188013b4,PUBLISHED,2021-02-18T19:11:00Z,EDUCATIONAL,8e4f7cdc-0b7a-4fa9-81e8-cd3b048c1651,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,79798,professional_services,dc6c9f54-6634-4175-add4-25bac875100f,PUBLISHED,2021-02-23T20:38:00Z,ABOUT,ddf7cef6-4ce8-4553-92d3-ecaabcf0df49,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,79798,professional_services,a0c1c3eb-90a7-4040-bbf6-7cffc234b0ff,PUBLISHED,2021-02-25T20:52:00Z,PARTICIPATION,e46b9378-83d2-40bd-b949-8eba10947e51,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,79798,professional_services,067dcb49-c93e-48fd-815b-e8f051a1f71d,PUBLISHED,2021-02-16T17:07:00Z,PRODUCT_OR_SERVICE,2dea56a5-7375-463f-8da7-cc7344cc149e,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give me a call to get started today: (435) 592-3227.",INSTAGRAM_POST,Cecil Sparkman
159543,74469,professional_services,e548637e-3e54-4156-82ff-ca8ad09c28a3,PUBLISHED,2021-02-26T19:16:00Z,PARTICIPATION,9459217f-7df2-4f6a-afdf-012afbc9592f,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,74469,professional_services,0dfc4601-cde8-43c2-b520-f1a7c4b35475,PUBLISHED,2021-02-24T17:10:00Z,ABOUT,6237c7eb-d2ad-4bb4-a691-bd577e8c71fb,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,74469,professional_services,eff8d63e-c537-416b-8213-969e677ad41a,PUBLISHED,2021-02-16T16:21:00Z,PRODUCT_OR_SERVICE,3801868e-65cc-4b01-ba6f-ca4661619bed,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give me a call to get started today: (850) 512-4352.",INSTAGRAM_POST,Cecil Sparkman
159543,74469,professional_services,f36336ec-1240-4ed7-bfe5-c227e9d12749,PUBLISHED,2021-02-18T19:12:00Z,EDUCATIONAL,d4d20991-1c60-4b2c-b1a7-6f1af73e789d,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,74065,professional_services,8ced12f1-9f78-4765-85d0-e0e35a1cdfea,PUBLISHED,2021-02-23T19:16:00Z,ABOUT,597d7b17-1d83-4fa3-8769-7ce7e1646256,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,74065,professional_services,838e3a50-50fe-4b95-9397-4c0fd3e90dd3,PUBLISHED,2021-02-25T19:49:00Z,PARTICIPATION,519689cd-8a34-49a4-8629-15c2214b673b,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,74065,professional_services,383160e3-6078-4bba-b061-39d222017d73,PUBLISHED,2021-02-19T19:13:00Z,EDUCATIONAL,dfb20637-5998-48ae-bbbe-318fa8de48c1,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,74065,professional_services,be448c69-5e0c-4fca-86fa-f01d4d4f72a8,PUBLISHED,2021-02-17T03:34:00Z,PRODUCT_OR_SERVICE,55ec3b0b-3357-4cfd-94c2-3b6c86ab6528,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give me a call to get started today: (303) 356-0644.",INSTAGRAM_POST,Cecil Sparkman
159543,79723,professional_services,8f9f4ffc-6a30-4166-9823-3220fbe03cb7,PUBLISHED,2021-02-23T19:10:00Z,ABOUT,3f1f5a23-0317-448c-a402-5e9348bd34cd,Buying or selling a home is more than just a transaction: It’s a life-changing experience.,INSTAGRAM_POST,Cecil Sparkman
159543,79723,professional_services,53ce5d0b-8d4f-4ee1-a969-2255251d940d,PUBLISHED,2021-02-16T17:12:00Z,PRODUCT_OR_SERVICE,e758f316-c99f-4eb3-a119-209c933b899b,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give us a call to get started today: (704) 975-7386.",INSTAGRAM_POST,Cecil Sparkman
159543,79723,professional_services,ccc8e1b1-66ce-4319-a3ec-a96b6b496b33,PUBLISHED,2021-02-25T19:22:00Z,PARTICIPATION,216ae632-087b-4381-bd41-78ac35716b06,Identifying your specific needs is a critical first step in the buying process. What tops your list of must-haves when it comes to the perfect place?,INSTAGRAM_POST,Cecil Sparkman
159543,79723,professional_services,7a3e33c0-9364-4ba9-98fd-799871c8b058,PUBLISHED,2021-02-19T19:08:00Z,EDUCATIONAL,0929b8b4-f98c-4031-9356-aa82308c03ad,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,69498,professional_services,c90efbee-92af-4404-9975-33e20de9b916,PUBLISHED,2021-02-19T17:34:00Z,EDUCATIONAL,8e8b0e08-177b-4561-b880-ce7a554c8849,"Here's a quick homebuying tip: Make your inspection official by writing it into the contract. Even if a seller isn’t deliberately hiding something, some potential issues aren’t apparent to an untrained eye.",INSTAGRAM_POST,Cecil Sparkman
159543,69498,professional_services,90507bcb-733e-4bc2-8e32-596767ff949c,PUBLISHED,2021-02-16T15:10:00Z,PRODUCT_OR_SERVICE,71e24d00-2281-49eb-b5de-3e43683021aa,"If you're planning ahead for what the future could hold for you, let's make sure your home fits the picture. Give us a call to get started today: (843) 816-0080.",INSTAGRAM_POST,Cecil Sparkman
